entity,timestamp,value
sensor_B,213,16.978723
sensor_C,213,-2.677034
sensor_D,213,50.589426
sensor_E,213,201.954422
sensor_A,214,95.729729
sensor_B,214,17.608448
sensor_C,214,1.174033
sensor_D,214,46.068146
sensor_E,214,214.891447
sensor_A,215,87.888017
sensor_B,215,17.997287
sensor_C,215,0.030245
sensor_D,215,55.388768
sensor_E,215,202.524615
sensor_A,216,98.195095
sensor_B,216,19.653582
sensor_C,216,1.486507
sensor_D,216,55.132813
sensor_E,216,215.674078
sensor_A,217,89.994400
sensor_B,217,20.521085
sensor_C,217,2.341604
sensor_D,217,51.810410
sensor_E,217,211.417957
sensor_A,218,99.984648
sensor_B,218,21.252365
sensor_C,218,2.130981
sensor_D,218,42.768752
sensor_E,218,208.417792
sensor_A,219,94.155060
sensor_B,219,19.811318
sensor_C,219,-1.878532
sensor_D,219,52.916692
sensor_E,219,188.976197
sensor_A,220,103.309939
sensor_B,220,19.683897
sensor_C,220,2.331165
sensor_D,220,54.119084
sensor_E,220,207.317418
sensor_A,221,92.709408
sensor_B,221,20.012799
sensor_C,221,1.133250
sensor_D,221,31.223578
sensor_E,221,208.748974
sensor_A,222,107.752107
sensor_B,222,15.550892
sensor_C,222,0.163600
sensor_D,222,51.957373
sensor_E,222,200.946246
sensor_A,223,95.821318
sensor_B,223,17.038740
sensor_C,223,0.182419
sensor_D,223,2.000000
sensor_E,223,215.566138
sensor_A,224,96.541985
sensor_B,224,17.601152
sensor_C,224,1.265530
sensor_D,224,2.000000
sensor_E,224,200.526088
sensor_A,225,109.105223
sensor_B,225,20.393814
sensor_C,225,0.401358
sensor_D,225,47.955906
sensor_E,225,204.362762
sensor_A,226,105.711138
sensor_B,226,18.458903
sensor_C,226,0.583127
sensor_D,226,55.713547
sensor_E,226,199.561165
sensor_A,227,94.380175
sensor_B,227,16.748140
sensor_C,227,-0.920662
sensor_D,227,56.980844
sensor_E,227,260.000000
sensor_A,228,91.985880
sensor_B,228,21.413360
sensor_C,228,1.012146
sensor_D,228,55.529780
sensor_E,228,214.129766
sensor_A,229,92.295996
sensor_B,229,24.070570
sensor_C,229,1.026550
sensor_D,229,67.997292
sensor_E,229,204.718084
sensor_A,230,92.865459
sensor_B,230,18.262600
sensor_C,230,0.527211
sensor_D,230,52.214101
sensor_E,230,183.660308
sensor_A,231,106.831929
sensor_B,231,23.810428
sensor_C,231,2.301553
sensor_D,231,52.623409
sensor_E,231,199.466314
sensor_A,232,95.386610
sensor_B,232,22.884018
sensor_C,232,0.036164
sensor_D,232,48.059462
sensor_E,232,190.638031
sensor_A,233,100.276688
sensor_B,233,18.742914
sensor_C,233,-1.329101
sensor_D,233,53.759469
sensor_E,233,184.912041
sensor_A,234,98.309681
sensor_B,234,17.246518
sensor_C,234,0.080035
sensor_D,234,50.506721
sensor_E,234,199.339494
sensor_A,235,102.645435
sensor_B,235,18.071881
sensor_C,235,6.000000
sensor_D,235,47.237561
sensor_E,235,195.553199
sensor_A,236,104.402555
sensor_B,236,23.707529
sensor_C,236,1.091595
sensor_D,236,45.613001
sensor_E,236,197.336554
sensor_A,237,98.159457
sensor_B,237,22.212215
sensor_C,237,-1.012213
sensor_D,237,54.378990
sensor_E,237,200.300071
sensor_A,238,107.001674
sensor_B,238,21.334112
sensor_C,238,0.530791
sensor_D,238,39.482351
sensor_E,238,187.624179
sensor_A,239,103.961321
sensor_B,239,16.368178
sensor_C,239,-1.042106
sensor_D,239,67.526200
sensor_E,239,225.675254
sensor_A,240,97.094403
sensor_B,240,17.384658
sensor_C,240,0.073966
sensor_D,240,53.243127
sensor_E,240,190.868201
sensor_A,241,94.744980
sensor_B,241,18.624394
sensor_C,241,1.064667
sensor_D,241,47.409258
sensor_E,241,196.054611
sensor_A,242,107.424758
sensor_B,242,18.020585
sensor_C,242,0.635601
sensor_D,242,43.116063
sensor_E,242,186.689309
sensor_A,243,105.701889
sensor_B,243,19.866584
sensor_C,243,1.346147
sensor_D,243,44.114105
sensor_E,243,186.500902
sensor_A,244,108.208089
sensor_B,244,22.947043
sensor_C,244,0.871213
sensor_D,244,48.548027
sensor_E,244,197.598448
sensor_A,245,93.250151
sensor_B,245,21.971546
sensor_C,245,0.772125
sensor_D,245,50.409973
sensor_E,245,188.553220
sensor_A,246,96.829225
sensor_B,246,20.372967
sensor_C,246,-1.319679
sensor_D,246,53.714943
sensor_E,246,200.722412
sensor_A,247,108.861558
sensor_B,247,23.167585
sensor_C,247,-0.654192
sensor_D,247,51.508629
sensor_E,247,185.703071
sensor_A,248,102.926009
sensor_B,248,20.365148
sensor_C,248,-0.459559
sensor_D,248,47.881181
sensor_E,248,194.624557
sensor_A,249,101.350094
sensor_B,249,21.050942
sensor_C,249,0.115930
sensor_D,249,58.099807
sensor_E,249,197.783761
sensor_A,250,100.503402
sensor_B,250,18.339126
sensor_C,250,-0.543281
sensor_D,250,50.212599
sensor_E,250,181.813659
sensor_A,251,102.231144
sensor_B,251,19.073006
sensor_C,251,-0.154504
sensor_D,251,65.892395
sensor_E,251,188.726264
sensor_A,252,96.066277
sensor_B,252,21.565684
sensor_C,252,-1.143894
sensor_D,252,46.755795
sensor_E,252,213.198094
sensor_A,253,103.150530
sensor_B,253,21.151950
sensor_C,253,-1.038454
sensor_D,253,49.434086
sensor_E,253,205.580579
sensor_A,254,106.532683
sensor_B,254,22.544774
sensor_C,254,-0.000803
sensor_D,254,46.541790
sensor_E,254,210.062080
sensor_A,255,102.704348
sensor_B,255,20.065215
sensor_C,255,-1.168195
sensor_D,255,49.680556
sensor_E,255,206.199686
sensor_A,256,95.108082
sensor_B,256,20.115394
sensor_C,256,-0.829185
sensor_D,256,54.348187
sensor_E,256,209.628387
sensor_A,257,97.667659
sensor_B,257,19.698644
sensor_C,257,0.424845
sensor_D,257,43.147779
sensor_E,257,197.564917
sensor_A,258,93.832389
sensor_B,258,21.608764
sensor_C,258,-1.461626
sensor_D,258,42.959599
sensor_E,258,202.875828
sensor_A,259,108.638036
sensor_B,259,19.868760
sensor_C,259,-0.791021
sensor_D,259,46.098872
sensor_E,259,202.758395
sensor_A,260,102.365270
sensor_B,260,21.731308
sensor_C,260,0.338703
sensor_D,260,44.426689
sensor_E,260,213.963575
sensor_A,261,109.132760
sensor_B,261,15.470405
sensor_C,261,1.707387
sensor_D,261,46.745421
sensor_E,261,203.495055
sensor_A,262,98.068491
sensor_B,262,19.097936
sensor_C,262,-1.822828
sensor_D,262,39.522648
sensor_E,262,200.868701
sensor_A,263,93.234352
sensor_B,263,20.842024
sensor_C,263,-0.803635
sensor_D,263,49.367261
sensor_E,263,208.472950
sensor_A,264,70.000000
sensor_B,264,19.452384
sensor_C,264,-1.427152
sensor_D,264,53.050322
sensor_E,264,193.153581
sensor_A,265,99.247809
sensor_B,265,19.563672
sensor_C,265,1.864652
sensor_D,265,41.564056
sensor_E,265,195.346678
sensor_A,266,102.184947
sensor_B,266,20.274346
sensor_C,266,1.402913
sensor_D,266,61.116231
sensor_E,266,140.000000
sensor_A,267,98.999117
sensor_B,267,19.014391
sensor_C,267,0.729853
sensor_D,267,47.373626
sensor_E,267,185.005033
sensor_A,268,107.800909
sensor_B,268,18.940205
sensor_C,268,1.457201
sensor_D,268,49.893012
sensor_E,268,199.553353
sensor_A,269,101.124920
sensor_B,269,8.000000
sensor_C,269,1.492696
sensor_D,269,46.237661
sensor_E,269,202.497114
sensor_A,270,99.719734
sensor_B,270,19.077005
sensor_C,270,1.122226
sensor_D,270,60.462217
sensor_E,270,205.546942
sensor_A,271,99.876893
sensor_B,271,8.000000
sensor_C,271,-0.242405
sensor_D,271,38.916627
sensor_E,271,192.304610
sensor_A,272,90.862850
sensor_B,272,20.041014
sensor_C,272,-1.334428
sensor_D,272,48.268736
sensor_E,272,205.043992
sensor_A,273,93.608670
sensor_B,273,19.108581
sensor_C,273,-0.709020
sensor_D,273,35.547604
sensor_E,273,188.137851
sensor_A,274,99.335804
sensor_B,274,24.023943
sensor_C,274,0.718207
sensor_D,274,57.148795
sensor_E,274,207.655751
sensor_A,275,114.576112
sensor_B,275,19.177565
sensor_C,275,0.831397
sensor_D,275,42.043318
sensor_E,275,201.985324
sensor_A,276,87.611896
sensor_B,276,32.000000
sensor_C,276,0.342197
sensor_D,276,50.699716
sensor_E,276,191.851003
sensor_A,277,95.738448
sensor_B,277,22.155168
sensor_C,277,0.613995
sensor_D,277,46.481003
sensor_E,277,211.128983
sensor_A,278,95.152112
sensor_B,278,19.548728
sensor_C,278,-0.155260
sensor_D,278,47.314352
sensor_E,278,201.967698
sensor_A,279,98.580652
sensor_B,279,17.376517
sensor_C,279,0.395692
sensor_D,279,49.763293
sensor_E,279,194.964866
sensor_A,280,106.372284
sensor_B,280,24.238710
sensor_C,280,-0.110405
sensor_D,280,45.245784
sensor_E,280,197.546564
sensor_A,281,110.356411
sensor_B,281,8.000000
sensor_C,281,1.453133
sensor_D,281,54.933090
sensor_E,281,190.922279
sensor_A,282,101.312547
sensor_B,282,18.965589
sensor_C,282,0.567056
sensor_D,282,49.019435
sensor_E,282,192.903762
sensor_A,283,102.439594
sensor_B,283,18.863651
sensor_C,283,1.358802
sensor_D,283,64.978597
sensor_E,283,214.085931
sensor_A,284,95.771699
sensor_B,284,17.239349
sensor_C,284,0.801680
sensor_D,284,43.412567
sensor_E,284,208.464274
sensor_A,285,104.726406
sensor_B,285,14.679428
sensor_C,285,-0.794999
sensor_D,285,51.417675
sensor_E,285,198.804735
sensor_A,286,99.792900
sensor_B,286,19.072100
sensor_C,286,1.316918
sensor_D,286,36.243130
sensor_E,286,200.717770
sensor_A,287,100.246783
sensor_B,287,32.000000
sensor_C,287,-0.748315
sensor_D,287,58.742001
sensor_E,287,182.678709
sensor_A,288,70.000000
sensor_B,288,19.866308
sensor_C,288,-0.463732
sensor_D,288,47.191807
sensor_E,288,200.175954
sensor_A,289,109.401851
sensor_B,289,22.488197
sensor_C,289,-0.293435
sensor_D,289,42.642203
sensor_E,289,204.416981
sensor_A,290,101.512622
sensor_B,290,18.054017
sensor_C,290,-0.441685
sensor_D,290,49.519801
sensor_E,290,208.678110
sensor_A,291,99.597935
sensor_B,291,18.257411
sensor_C,291,0.509415
sensor_D,291,63.310277
sensor_E,291,205.740280
sensor_A,292,104.809930
sensor_B,292,21.330958
sensor_C,292,-0.150357
sensor_D,292,53.417360
sensor_E,292,204.007030
sensor_A,293,99.529984
sensor_B,293,19.457802
sensor_C,293,0.634697
sensor_D,293,53.276873
sensor_E,293,196.570835
sensor_A,294,96.517654
sensor_B,294,18.189893
sensor_C,294,0.620139
sensor_D,294,35.968273
sensor_E,294,204.264174
sensor_A,295,70.000000
sensor_B,295,22.538415
sensor_C,295,1.363799
sensor_D,295,43.504319
sensor_E,295,189.574942
sensor_A,296,101.808337
sensor_B,296,20.099703
sensor_C,296,1.497515
sensor_D,296,62.564965
sensor_E,296,210.720155
sensor_A,297,101.473460
sensor_B,297,20.872870
sensor_C,297,-6.000000
sensor_D,297,42.779700
sensor_E,297,203.117330
sensor_A,298,103.739742
sensor_B,298,18.899634
sensor_C,298,-0.511325
sensor_D,298,47.304856
sensor_E,298,198.889229
sensor_A,299,103.244905
sensor_B,299,23.948891
sensor_C,299,0.573023
sensor_D,299,36.519024
sensor_E,299,192.060021
sensor_A,300,104.853773
sensor_B,300,18.017002
sensor_C,300,-0.014911
sensor_D,300,53.290622
sensor_E,300,220.863892
sensor_A,301,106.130592
sensor_B,301,19.869393
sensor_C,301,0.453243
sensor_D,301,49.401858
sensor_E,301,209.031514
sensor_A,302,89.791659
sensor_B,302,20.739605
sensor_C,302,1.900374
sensor_D,302,58.216645
sensor_E,302,183.639627
sensor_A,303,102.674829
sensor_B,303,17.097590
sensor_C,303,-6.000000
sensor_D,303,40.516007
sensor_E,303,194.992662
sensor_A,304,104.283948
sensor_B,304,18.423482
sensor_C,304,0.613791
sensor_D,304,53.127337
sensor_E,304,222.359449
sensor_A,305,100.048012
sensor_B,305,19.075686
sensor_C,305,-2.192628
sensor_D,305,60.532825
sensor_E,305,201.824278
sensor_A,306,105.655954
sensor_B,306,16.736738
sensor_C,306,0.937432
sensor_D,306,47.135091
sensor_E,306,203.831550
sensor_A,307,102.213395
sensor_B,307,22.806824
sensor_C,307,-0.354118
sensor_D,307,43.613425
sensor_E,307,178.439672
sensor_A,308,97.367596
sensor_B,308,19.341473
sensor_C,308,1.125392
sensor_D,308,59.272821
sensor_E,308,175.032185
sensor_A,309,110.117745
sensor_B,309,16.394170
sensor_C,309,-1.351696
sensor_D,309,32.777037
sensor_E,309,190.595196
sensor_A,310,101.070786
sensor_B,310,25.667994
sensor_C,310,1.333294
sensor_D,310,56.649906
sensor_E,310,192.586503
sensor_A,311,101.291786
sensor_B,311,19.960004
sensor_C,311,6.000000
sensor_D,311,53.822091
sensor_E,311,208.722168
sensor_A,312,96.133316
sensor_B,312,21.836884
sensor_C,312,0.679966
sensor_D,312,48.166420
sensor_E,312,194.499906
sensor_A,313,98.780292
sensor_B,313,21.682911
sensor_C,313,0.466881
sensor_D,313,56.804681
sensor_E,313,203.545826
sensor_A,314,98.679700
sensor_B,314,19.501084
sensor_C,314,0.027165
sensor_D,314,53.599257
sensor_E,314,196.266282
sensor_A,315,102.845854
sensor_B,315,22.874292
sensor_C,315,-0.077873
sensor_D,315,56.475451
sensor_E,315,182.773421
sensor_A,316,95.829285
sensor_B,316,18.499147
sensor_C,316,0.367011
sensor_D,316,50.568070
sensor_E,316,202.170324
sensor_A,317,108.385574
sensor_B,317,21.897500
sensor_C,317,-1.467518
sensor_D,317,50.805539
sensor_E,317,208.282408
sensor_A,318,109.550197
sensor_B,318,19.813325
sensor_C,318,1.114667
sensor_D,318,62.374156
sensor_E,318,206.309155
sensor_A,319,96.529819
sensor_B,319,22.076228
sensor_C,319,-1.809368
sensor_D,319,44.931887
sensor_E,319,180.415047
sensor_A,320,97.777866
sensor_B,320,19.197851
sensor_C,320,0.060267
sensor_D,320,32.816775
sensor_E,320,199.716376
sensor_A,321,98.157708
sensor_B,321,19.305606
sensor_C,321,2.663463
sensor_D,321,47.900427
sensor_E,321,173.568937
sensor_A,322,106.904519
sensor_B,322,17.357145
sensor_C,322,-1.358922
sensor_D,322,52.556823
sensor_E,322,198.087415
sensor_A,323,98.149550
sensor_B,323,21.427608
sensor_C,323,0.317992
sensor_D,323,39.118209
sensor_E,323,195.134908
sensor_A,324,101.450131
sensor_B,324,24.228012
sensor_C,324,-0.842377
sensor_D,324,47.772089
sensor_E,324,212.068994
sensor_A,325,95.722738
sensor_B,325,21.546157
sensor_C,325,-0.088619
sensor_D,325,54.401980
sensor_E,325,220.372259
sensor_A,326,102.532458
sensor_B,326,19.879725
sensor_C,326,-2.251405
sensor_D,326,2.000000
sensor_E,326,197.795487
sensor_A,327,105.710627
sensor_B,327,20.730107
sensor_C,327,-0.394167
sensor_D,327,52.906967
sensor_E,327,192.958732
sensor_A,328,101.309967
sensor_B,328,21.274876
sensor_C,328,0.119785
sensor_D,328,33.953453
sensor_E,328,204.673065
sensor_A,329,103.629773
sensor_B,329,22.444632
sensor_C,329,6.000000
sensor_D,329,36.768818
sensor_E,329,200.035365
sensor_A,330,105.520982
sensor_B,330,19.440928
sensor_C,330,1.841412
sensor_D,330,51.419400
sensor_E,330,201.749296
sensor_A,331,104.442667
sensor_B,331,23.632278
sensor_C,331,1.096594
sensor_D,331,64.522629
sensor_E,331,197.839193
sensor_A,332,104.823570
sensor_B,332,23.849853
sensor_C,332,-0.431318
sensor_D,332,49.017742
sensor_E,332,140.000000
sensor_A,333,105.095391
sensor_B,333,8.000000
sensor_C,333,-0.104929
sensor_D,333,49.380868
sensor_E,333,191.080282
sensor_A,334,112.276363
sensor_B,334,18.678260
sensor_C,334,0.648729
sensor_D,334,43.410680
sensor_E,334,183.267834
sensor_A,335,92.651227
sensor_B,335,19.786976
sensor_C,335,-0.823981
sensor_D,335,41.238602
sensor_E,335,227.475557
sensor_A,336,105.826061
sensor_B,336,19.779441
sensor_C,336,1.571988
sensor_D,336,58.013120
sensor_E,336,213.773519
sensor_A,337,102.187098
sensor_B,337,17.437648
sensor_C,337,-0.261953
sensor_D,337,38.511916
sensor_E,337,191.355380
sensor_A,338,102.427190
sensor_B,338,18.832680
sensor_C,338,-0.283854
sensor_D,338,36.306168
sensor_E,338,196.215017
sensor_A,339,90.348323
sensor_B,339,19.822436
sensor_C,339,0.190037
sensor_D,339,53.291565
sensor_E,339,206.081382
sensor_A,340,92.080296
sensor_B,340,19.556692
sensor_C,340,0.371420
sensor_D,340,45.052954
sensor_E,340,216.494837
sensor_A,341,97.332908
sensor_B,341,23.755506
sensor_C,341,-2.079447
sensor_D,341,40.361789
sensor_E,341,179.894590
sensor_A,342,99.969848
sensor_B,342,23.700815
sensor_C,342,0.653894
sensor_D,342,41.259920
sensor_E,342,207.011349
sensor_A,343,96.787582
sensor_B,343,22.899961
sensor_C,343,-0.424085
sensor_D,343,46.339854
sensor_E,343,260.000000
sensor_A,344,104.161404
sensor_B,344,22.965980
sensor_C,344,1.174777
sensor_D,344,55.803296
sensor_E,344,209.600188
sensor_A,345,98.937429
sensor_B,345,19.764722
sensor_C,345,0.120480
sensor_D,345,54.385439
sensor_E,345,213.993376
sensor_A,346,98.403781
sensor_B,346,18.276818
sensor_C,346,-0.513134
sensor_D,346,47.442685
sensor_E,346,195.906718
sensor_A,347,107.802438
sensor_B,347,25.009460
sensor_C,347,-2.126372
sensor_D,347,46.723616
sensor_E,347,204.998299
sensor_A,348,97.042468
sensor_B,348,20.821573
sensor_C,348,-0.133324
sensor_D,348,39.374978
sensor_E,348,198.385487
sensor_A,349,98.880936
sensor_B,349,19.383739
sensor_C,349,-0.068334
sensor_D,349,49.090179
sensor_E,349,198.358522
sensor_A,350,95.404433
sensor_B,350,21.720702
sensor_C,350,-0.476269
sensor_D,350,39.376688
sensor_E,350,195.854183
sensor_A,351,96.618133
sensor_B,351,20.457019
sensor_C,351,-0.411649
sensor_D,351,52.860008
sensor_E,351,203.112589
sensor_A,352,99.503753
sensor_B,352,22.425894
sensor_C,352,-0.079711
sensor_D,352,52.177005
sensor_E,352,208.180278
sensor_A,353,70.000000
sensor_B,353,19.269005
sensor_C,353,-0.276862
sensor_D,353,46.029119
sensor_E,353,199.235858
sensor_A,354,97.721011
sensor_B,354,21.671482
sensor_C,354,-0.059617
sensor_D,354,51.034173
sensor_E,354,202.525390
sensor_A,355,96.856034
sensor_B,355,23.024942
sensor_C,355,1.874063
sensor_D,355,54.446697
sensor_E,355,193.289232
sensor_A,356,104.186726
sensor_B,356,23.064953
sensor_C,356,1.012881
sensor_D,356,56.194344
sensor_E,356,198.131304
sensor_A,357,102.230978
sensor_B,357,17.247566
sensor_C,357,-0.115361
sensor_D,357,47.376234
sensor_E,357,188.450464
sensor_A,358,103.365047
sensor_B,358,20.818260
sensor_C,358,0.887626
sensor_D,358,2.000000
sensor_E,358,205.218307
sensor_A,359,99.560570
sensor_B,359,19.479287
sensor_C,359,0.162295
sensor_D,359,46.608885
sensor_E,359,185.556026
sensor_A,360,87.330127
sensor_B,360,17.806440
sensor_C,360,-1.536669
sensor_D,360,48.202837
sensor_E,360,200.082360
sensor_A,361,104.605600
sensor_B,361,21.356920
sensor_C,361,-1.083578
sensor_D,361,47.098021
sensor_E,361,195.419403
sensor_A,362,101.344987
sensor_B,362,19.422862
sensor_C,362,0.315803
sensor_D,362,49.520444
sensor_E,362,193.991032
sensor_A,363,102.089748
sensor_B,363,16.266119
sensor_C,363,0.631362
sensor_D,363,38.356125
sensor_E,363,200.240231
sensor_A,364,99.913750
sensor_B,364,19.987055
sensor_C,364,-0.624762
sensor_D,364,45.361361
sensor_E,364,188.393314
sensor_A,365,89.208141
sensor_B,365,20.372851
sensor_C,365,1.084990
sensor_D,365,38.460592
sensor_E,365,202.458297
sensor_A,366,100.207210
sensor_B,366,18.586225
sensor_C,366,0.810345
sensor_D,366,48.526691
sensor_E,366,205.742512
sensor_A,367,100.849421
sensor_B,367,19.830903
sensor_C,367,-0.468084
sensor_D,367,57.236397
sensor_E,367,195.758516
sensor_A,368,99.505339
sensor_B,368,19.065622
sensor_C,368,0.696351
sensor_D,368,40.904943
sensor_E,368,186.393970
sensor_A,369,89.506478
sensor_B,369,19.380320
sensor_C,369,-0.059841
sensor_D,369,40.521977
sensor_E,369,201.275442
sensor_A,370,92.869573
sensor_B,370,18.465575
sensor_C,370,-1.670690
sensor_D,370,40.219149
sensor_E,370,222.068183
sensor_A,371,98.570892
sensor_B,371,25.170630
sensor_C,371,-0.601923
sensor_D,371,39.405085
sensor_E,371,208.087645
sensor_A,372,97.020959
sensor_B,372,16.211928
sensor_C,372,-0.450464
sensor_D,372,46.035409
sensor_E,372,191.580210
sensor_A,373,106.170159
sensor_B,373,22.287345
sensor_C,373,-0.306499
sensor_D,373,55.579739
sensor_E,373,206.180636
sensor_A,374,97.414878
sensor_B,374,18.196157
sensor_C,374,-0.433940
sensor_D,374,65.116128
sensor_E,374,205.533708
sensor_A,375,100.443078
sensor_B,375,20.001377
sensor_C,375,-0.592397
sensor_D,375,56.525714
sensor_E,375,187.035365
sensor_A,376,108.982721
sensor_B,376,20.739535
sensor_C,376,-0.131989
sensor_D,376,34.029641
sensor_E,376,201.363747
sensor_A,377,108.730982
sensor_B,377,17.661332
sensor_C,377,-1.962953
sensor_D,377,56.847663
sensor_E,377,198.689616
sensor_A,378,130.000000
sensor_B,378,20.780247
sensor_C,378,-1.982439
sensor_D,378,46.750451
sensor_E,378,186.139382
sensor_A,379,93.111055
sensor_B,379,17.906938
sensor_C,379,0.667189
sensor_D,379,60.882395
sensor_E,379,190.305138
sensor_A,380,99.577195
sensor_B,380,21.812441
sensor_C,380,0.965835
sensor_D,380,48.837346
sensor_E,380,194.385232
sensor_A,381,111.018310
sensor_B,381,21.458262
sensor_C,381,-1.301708
sensor_D,381,50.618989
sensor_E,381,197.084923
sensor_A,382,103.208772
sensor_B,382,17.926981
sensor_C,382,-0.033489
sensor_D,382,50.997511
sensor_E,382,206.814735
sensor_A,383,101.646168
sensor_B,383,23.277531
sensor_C,383,1.258577
sensor_D,383,2.000000
sensor_E,383,174.787528
sensor_A,384,94.737132
sensor_B,384,18.174380
sensor_C,384,-0.959354
sensor_D,384,66.063689
sensor_E,384,192.105177
sensor_A,385,98.980201
sensor_B,385,17.452244
sensor_C,385,1.274550
sensor_D,385,54.199028
sensor_E,385,196.099261
sensor_A,386,106.205231
sensor_B,386,24.344896
sensor_C,386,6.000000
sensor_D,386,52.363332
sensor_E,386,180.208683
sensor_A,387,92.429788
sensor_B,387,19.267904
sensor_C,387,-1.434361
sensor_D,387,34.903189
sensor_E,387,191.314831
sensor_A,388,101.137548
sensor_B,388,20.700980
sensor_C,388,-1.228995
sensor_D,388,49.569415
sensor_E,388,209.895734
sensor_A,389,107.436921
sensor_B,389,20.316900
sensor_C,389,-1.236189
sensor_D,389,40.904288
sensor_E,389,220.597170
sensor_A,390,105.052403
sensor_B,390,19.730238
sensor_C,390,0.403438
sensor_D,390,40.700547
sensor_E,390,209.003502
sensor_A,391,103.260511
sensor_B,391,21.505473
sensor_C,391,0.540397
sensor_D,391,48.893883
sensor_E,391,204.512077
sensor_A,392,92.237782
sensor_B,392,17.597257
sensor_C,392,-0.419978
sensor_D,392,2.000000
sensor_E,392,208.056535
sensor_A,393,98.606078
sensor_B,393,18.852606
sensor_C,393,0.857412
sensor_D,393,52.999228
sensor_E,393,205.986581
sensor_A,394,103.748127
sensor_B,394,23.257939
sensor_C,394,2.929495
sensor_D,394,39.395181
sensor_E,394,199.056398
sensor_A,395,101.806752
sensor_B,395,18.213044
sensor_C,395,0.072067
sensor_D,395,58.995631
sensor_E,395,208.174500
sensor_A,396,93.409111
sensor_B,396,20.844789
sensor_C,396,-0.872560
sensor_D,396,46.950489
sensor_E,396,207.514450
sensor_A,397,100.114103
sensor_B,397,16.474674
sensor_C,397,0.748037
sensor_D,397,56.420005
sensor_E,397,192.260863
sensor_A,398,97.053510
sensor_B,398,19.603316
sensor_C,398,0.346658
sensor_D,398,46.591985
sensor_E,398,203.013909
sensor_A,399,98.693755
sensor_B,399,8.000000
sensor_C,399,-0.887267
sensor_D,399,45.987244
sensor_E,399,188.129488
